"31","A11EX","VITAMIN B-COMPLEX, OTHER COMBINATIONS","88:08.00","VITAMIN B COMPLEX","",""
"84858","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"84977","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"85060","D04AB01","LIDOCAINE","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"85125","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"85130","N06DX01","MEMANTINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"85144","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"85174","D07AC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"85205","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"85269","C09DA06","CANDERSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"85269","C09DA06","CANDERSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"85275","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"85276","D04AA32","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"85328","D10AE01","BENZOYL PEROXIDE","84:28.00","KERATOLYTIC AGENTS","",""
"85354","N06AX11","MIRTAZAPINE","28:16.04.92","MISCELLANEOUS ANTIDEPRESSANTS","",""
"85356","N06AX11","MIRTAZAPINE","28:16.04.92","MISCELLANEOUS ANTIDEPRESSANTS","",""
"85363","C07AB03","ATENOLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"85364","C07AB03","ATENOLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"85365","C07AB03","ATENOLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"85457","R06AX27","DESLORATADINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"85463","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"85511","N06AB04","CITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"85517","J01CR05","PIPERACILLIN AND BETA-LACTAMASE INHIBITOR","08:12.16.16","EXTENDED-SPECTRUM PENICILLINS","",""
"85577","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"85606","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"85636","G03AD01","LEVONORGESTREL","68:12.00","CONTRACEPTIVES","",""
"85642","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"85642","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"85649","L02BB03","BICALUTAMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"85665","A11CC05","COLECALCIFEROL","88:16.00","VITAMIN D","",""
"85667","C09CA03","VALSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"85668","C09CA03","VALSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"85669","C09CA03","VALSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"85670","C09CA03","VALSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"85676","G04BE03","SILDENAFIL","24:12.12","PHOSPHODIESTERASE TYPE 5 INHIBITORS","",""
"85677","G04BE03","SILDENAFIL","24:12.12","PHOSPHODIESTERASE TYPE 5 INHIBITORS","",""
"85678","G04BE03","SILDENAFIL","24:12.12","PHOSPHODIESTERASE TYPE 5 INHIBITORS","",""
"85695","G04CB01","FINASTERIDE","92:08.00","5 ALFA REDUCTASE INHIBITORS","",""
"85727","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"85729","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"85730","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"85742","L02BG04","LETROZOLE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"85835","L01BC05","GEMCITABINE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"85836","L01BC05","GEMCITABINE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"85866","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"85867","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"85884","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"85911","C03BA11","INDAPAMIDE","40:28.24","THIAZIDE-LIKE DIURETICS","",""
"85912","C03BA11","INDAPAMIDE","40:28.24","THIAZIDE-LIKE DIURETICS","",""
"85987","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"85988","N06AB06","SERTRALINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"85989","N06AB06","SERTRALINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"86022","A02BC01","OMEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"86043","C10AA01","SIMVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"86047","C10AA01","SIMVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"86049","R06AE07","CETIRIZINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"86084","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"86125","A10BG03","PIOGLITAZONE","68:20.28","THIAZOLIDINEDIONES","",""
"86126","A10BG03","PIOGLITAZONE","68:20.28","THIAZOLIDINEDIONES","",""
"86127","A10BG03","PIOGLITAZONE","68:20.28","THIAZOLIDINEDIONES","",""
"86129","J01XB02","POLYMYXIN B","08:12.28.28","POLYMYXINS","",""
"86155","A04AA01","ONDANSETRON","56:22.20","5-HT3 RECEPTOR ANTAGONISTS","",""
"86156","A04AA01","ONDANSETRON","56:22.20","5-HT3 RECEPTOR ANTAGONISTS","",""
"86222","R03DC03","MONTELUKAST","48:10.24","LEUKOTRIENE MODIFIERS","",""
"86223","R03DC03","MONTELUKAST","48:10.24","LEUKOTRIENE MODIFIERS","",""
"86244","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"86318","J01XA01","VANCOMYCIN","08:12.28.16","GLYCOPEPTIDES","",""
"86319","J01XA01","VANCOMYCIN","08:12.28.16","GLYCOPEPTIDES","",""
"86404","L02BG04","LETROZOLE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"86412","J02AC01","FLUCONAZOLE","08:14.08","AZOLES","",""
"86415","J01XA01","VANCOMYCIN","08:12.28.16","GLYCOPEPTIDES","",""
"86464","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"86490","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"86499","L02BG03","ANASTROZOLE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"86533","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"86550","J01MA02","CIPROFLOXACIN","08:12.18","QUINOLONES","",""
"86551","J01MA02","CIPROFLOXACIN","08:12.18","QUINOLONES","",""
"86552","J01MA02","CIPROFLOXACIN","08:12.18","QUINOLONES","",""
"86563","A10BA02","METFORMIN","68:20.04","BIGUANIDES","",""
"86564","A10BA02","METFORMIN","68:20.04","BIGUANIDES","",""
"86598","J06BA02","IMMUNOGLOBULINS, NORMAL HUMAN, FOR INTRAVASC. ADM.","80:04.00","SERUMS","",""
"86599","D08AE04","TRICLOSAN","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"86600","D08AE04","TRICLOSAN","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"86601","D08AE04","TRICLOSAN","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"86611","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"86613","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"86626","N02CC04","RIZATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"86627","N02CC04","RIZATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"86635","N06AB03","FLUOXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"86636","N06AB03","FLUOXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"86671","N02CC03","ZOLMITRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"86681","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"86703","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"86742","N02CC03","ZOLMITRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"86838","C09DA03","VALSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"86838","C09DA03","VALSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"86839","C09DA03","VALSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"86839","C09DA03","VALSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"86840","C09DA03","VALSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"86840","C09DA03","VALSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"86841","C09DA03","VALSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"86841","C09DA03","VALSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"86842","C09DA03","VALSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"86842","C09DA03","VALSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"86862","J01GB01","TOBRAMYCIN","08:12.02","AMINOGLYCOSIDES","",""
"86868","N05CD08","MIDAZOLAM","28:24.08","BENZODIAZEPINES","",""
"86870","N05CD08","MIDAZOLAM","28:24.08","BENZODIAZEPINES","",""
"86873","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"86874","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"86888","G04BE03","SILDENAFIL","24:12.12","PHOSPHODIESTERASE TYPE 5 INHIBITORS","",""
"86889","G04BE03","SILDENAFIL","24:12.12","PHOSPHODIESTERASE TYPE 5 INHIBITORS","",""
"86890","G04BE03","SILDENAFIL","24:12.12","PHOSPHODIESTERASE TYPE 5 INHIBITORS","",""
"87024","C09CA03","VALSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87025","C09CA03","VALSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87026","C09CA03","VALSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87027","C09CA03","VALSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87038","C01CA07","DOBUTAMINE","12:12.08.08","SELECTIVE BETA 1-ADRENERGIC AGONISTS","",""
"87039","M05BA04","ALENDRONIC ACID","92:24.00","BONE RESORPTION INHIBITORS","",""
"87040","M05BA04","ALENDRONIC ACID","92:24.00","BONE RESORPTION INHIBITORS","",""
"87041","M05BA04","ALENDRONIC ACID","92:24.00","BONE RESORPTION INHIBITORS","",""
"87173","N05BA01","DIAZEPAM","28:24.08","BENZODIAZEPINES","",""
"87207","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87216","D10AE01","BENZOYL PEROXIDE","84:28.00","KERATOLYTIC AGENTS","",""
"87221","R02AA06","CETYLPYRIDINIUM","52:28.00","MOUTHWASHES AND GARGLES","",""
"87248","N05CF01","ZOPICLONE","28:24.92","MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS","",""
"87249","N05CF01","ZOPICLONE","28:24.92","MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS","",""
"87307","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"87319","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"87320","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"87323","C09DA04","IRBESARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87323","C09DA04","IRBESARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87324","C09DA04","IRBESARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87324","C09DA04","IRBESARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87325","C09DA04","IRBESARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87325","C09DA04","IRBESARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87503","N02CC03","ZOLMITRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"87516","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87516","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87586","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"87591","N06BA09","ATOMOXETINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"87592","N06BA09","ATOMOXETINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"87594","N06BA09","ATOMOXETINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"87605","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87626","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"87651","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87658","C09CA07","TELMISARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87659","C09CA07","TELMISARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87670","R02AA03","DICHLOROBENZYL ALCOHOL","52:04.92","MISCELLANEOUS ANTI-INFECTIVES","",""
"87733","D05AA","TARS","84:32.00","KERATOPLASTIC AGENTS","",""
"87745","C07AB03","ATENOLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"87746","C07AB03","ATENOLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"87747","C07AB03","ATENOLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"87799","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87825","C09DA04","IRBESARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87825","C09DA04","IRBESARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87827","C09DA04","IRBESARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87827","C09DA04","IRBESARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87856","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87862","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87866","C01DA02","GLYCERYL TRINITRATE","24:12.08","NITRATES AND NITRITES","",""
"87897","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87899","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"87901","J05AB14","VALGANCICLOVIR","08:18.32","NUCLEOSIDES AND NUCLEOTIDES","",""
"87945","D08AE05","CHLOROXYLENOL","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"87953","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87954","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87955","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87956","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87956","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87957","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87957","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87958","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87958","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87979","J01XA01","VANCOMYCIN","","","",""
"88024","C09DA06","CANDERSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"88024","C09DA06","CANDERSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"88025","C09DA06","CANDERSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"88025","C09DA06","CANDERSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"88036","A02BC03","LANSOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"88037","A02BC03","LANSOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"88050","C09CA07","TELMISARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"88051","C09CA07","TELMISARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"88059","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"88069","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"88093","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"88113","N03AX11","TOPIRAMATE","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"88114","N03AX11","TOPIRAMATE","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"88115","N03AX11","TOPIRAMATE","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"88116","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"88117","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"88118","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"88127","C09DA07","TELMISARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"88127","C09DA07","TELMISARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"88128","C09DA07","TELMISARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"88128","C09DA07","TELMISARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"88141","J01XA01","VANCOMYCIN","08:12.28.16","GLYCOPEPTIDES","",""
"88145","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"88146","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"88147","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"88148","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"88152","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"88163","R06AA02","DIPHENHYDRAMINE","04:04.00","FIRST GENERATION ANTIHISTAMINES","",""
"88164","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"88166","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"88166","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"88167","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:16.00","EXPECTORANTS","",""
"88218","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"88268","C09DA09","AZILSARTANT MEDOXIMIL AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"88268","C09DA09","AZILSARTANT MEDOXIMIL AND DIURETICS","40:28.24","THIAZIDE-LIKE DIURETICS","",""
"88293","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"88335","C02KX01","BOSENTAN","48:48.00","VASODILATING AGENTS","",""
"88379","C08CA01","AMLODIPINE","24:28.08","DIHYDROPYRIDINES","",""
"88389","N03AX17","STIRIPENTOL","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"88407","C10AA07","ROSUVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"88408","C10AA07","ROSUVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"88409","C10AA07","ROSUVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"88410","C10AA07","ROSUVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"88423","A11CC04","CALCITRIOL","88:16.00","VITAMIN D","",""
"88433","N02CC03","ZOLMITRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"88435","V07AB","SOLVENTS AND DILUTING AGENTS,INCL IRRIGAT SOLUT","40:50.00*","DILUENTS","",""
"88436","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"88439","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"88474","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"88523","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"88524","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"88525","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"88526","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"88529","N03AG01","VALPROIC ACID","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"88530","N03AG01","VALPROIC ACID","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"88531","N03AG01","VALPROIC ACID","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"88638","A07BB","BISMUTH PREPARATIONS","56:04.00","ANTACIDS AND ADSORBENTS","",""
"88638","A07BB","BISMUTH PREPARATIONS","56:08.00","ANTIDIARRHEA AGENTS","",""
"88656","C09DA07","TELMISARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"88656","C09DA07","TELMISARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"88657","C09DA07","TELMISARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"88657","C09DA07","TELMISARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"88686","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"88712","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"88719","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"88732","N07AX01","PILOCARPINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"88763","R03DC03","MONTELUKAST","48:10.24","LEUKOTRIENE MODIFIERS","",""
"88764","R03DC03","MONTELUKAST","48:10.24","LEUKOTRIENE MODIFIERS","",""
"88788","M05BA08","ZOLEDRONIC ACID","92:24.00","BONE RESORPTION INHIBITORS","",""
"88789","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"88790","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"88791","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"88792","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"88793","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"88840","A02BC01","OMEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"88897","G04BD07","TOLTERODINE","86:12.04","Antimuscarinics","",""
"88898","G04BD07","TOLTERODINE","86:12.04","Antimuscarinics","",""
"88901","C10BX03","ATORVASTATIN AND AMLODIPINE","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"88901","C10BX03","ATORVASTATIN AND AMLODIPINE","24:28.08","DIHYDROPYRIDINES","",""
"88902","C10BX03","ATORVASTATIN AND AMLODIPINE","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"88902","C10BX03","ATORVASTATIN AND AMLODIPINE","24:28.08","DIHYDROPYRIDINES","",""
