"9","H03BB02","THIAMAZOLE","68:36.08","ANTITHYROID AGENTS","",""
"93114","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"93116","N06BA09","ATOMOXETINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"93118","N06BA09","ATOMOXETINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"93120","N06BA09","ATOMOXETINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"93121","N06BA09","ATOMOXETINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"93122","N06BA09","ATOMOXETINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"93123","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93124","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93125","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93126","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"93127","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"93128","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"93129","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"93130","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93131","N06DX01","MEMANTINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"93132","C10AX13","EVOLOCUMAB","24:06.24","PROPROTEIN CONVERTASE SUBTILISIN KEXIN TYPE 9 (PCSK9) INHIBITORS","",""
"93136","N06AX21","DULOXETINE","28:16.04.16","SELECTIVE SEROTONIN AND NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"93137","N06AX21","DULOXETINE","28:16.04.16","SELECTIVE SEROTONIN AND NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"93138","N02CC04","RIZATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"93139","N02CC04","RIZATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"93140","C09CA04","IRBESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93141","C09CA04","IRBESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93142","C09CA04","IRBESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93143","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"93149","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93152","D10AD53","ADAPALENE, COMBINATIONS","84:28.00","KERATOLYTIC AGENTS","",""
"93152","D10AD53","ADAPALENE, COMBINATIONS","84:92.00","MISC. SKIN AND MUCOUS MEMBRANE AGENTS","",""
"93155","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93171","G04BD08","SOLIFENACIN","86:12.04","Antimuscarinics","",""
"93172","G04BD08","SOLIFENACIN","86:12.04","Antimuscarinics","",""
"93183","C09CA04","IRBESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93184","C09CA04","IRBESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93185","C09CA04","IRBESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93187","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93191","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93192","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93200","R03BA09","FLUTICASONE FUROATE","52:08.08","CORTICOSTEROIDS","",""
"93201","R03BA09","FLUTICASONE FUROATE","52:08.08","CORTICOSTEROIDS","",""
"93204","L01XC17","NIVOLUMAB","10:00.00","ANTINEOPLASTIC AGENTS","",""
"93205","L01XC17","NIVOLUMAB","10:00.00","ANTINEOPLASTIC AGENTS","",""
"93212","J01DI01","CEFTOBIPROLE MEDOCARIL","08:12.06","CEPHALOSPORINS","",""
"93214","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93215","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93234","G03DA04","PROGESTERONE","68:32.00","PROGESTINS","",""
"93236","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93240","C05AX","OTHER AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE","12:12.04","ALPHA-ADRENERGIC AGONISTS","",""
"93246","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93248","J01DI54","CEFTOLOZANE AND BETA-LACTAMASE INHIBITOR","08:12.06.12","THIRD GENERATION CEPHALOSPORINS","",""
"93249","C09DX04","VALSARTAN AND SACUBITRIL","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93249","C09DX04","VALSARTAN AND SACUBITRIL","24:32.92","RENIN-ANGIOTENSINE-ALDOSTERONE SYSTEM INHIBITORS, MISC.","",""
"93250","C09DX04","VALSARTAN AND SACUBITRIL","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93250","C09DX04","VALSARTAN AND SACUBITRIL","24:32.92","RENIN-ANGIOTENSINE-ALDOSTERONE SYSTEM INHIBITORS, MISC.","",""
"93251","C09DX04","VALSARTAN AND SACUBITRIL","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"93251","C09DX04","VALSARTAN AND SACUBITRIL","24:32.92","RENIN-ANGIOTENSINE-ALDOSTERONE SYSTEM INHIBITORS, MISC.","",""
"93252","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93254","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93262","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93263","J01MA14","MOXIFLOXACIN","08:12.18","QUINOLONES","",""
"93265","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93268","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93269","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93274","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93276","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93277","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93279","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93280","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93281","J01MA14","MOXIFLOXACIN","08:12.18","QUINOLONES","",""
"93285","V01AA02","GRASS POLLEN","92:05.00*","ALLERGENIC EXTRACTS","",""
"93293","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93300","B02BD02","COAGULATION FACTOR VIII","20:28.16","HEMOSTATICS","",""
"93303","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"93304","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"93305","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"93306","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"93309","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93310","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93311","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93312","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93313","G04CB01","FINASTERIDE","92:08.00","5 ALFA REDUCTASE INHIBITORS","",""
"93314","D11AX10","FINASTERIDE","92:08.00","5 ALFA REDUCTASE INHIBITORS","",""
"93315","G04CA01","ALFUZOSIN","12:16.04.12","Selective Alfa-1-Adrenergic Blocking Agents","",""
"93318","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93319","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93320","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93321","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93322","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93323","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93324","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93331","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93332","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93333","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93336","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93338","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93341","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"93343","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"93346","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93348","N05BE01","BUSPIRONE","28:24.92","MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS","",""
"93350","C09DA04","IRBESARTAN AND DIURETICS","24:32.20","MINERALOCORTICOID (ALDOSTERONE) RECEPTOR ANTAGONISTS","",""
"93350","C09DA04","IRBESARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"93351","C09DA04","IRBESARTAN AND DIURETICS","24:32.20","MINERALOCORTICOID (ALDOSTERONE) RECEPTOR ANTAGONISTS","",""
"93351","C09DA04","IRBESARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"93352","C09DA04","IRBESARTAN AND DIURETICS","24:32.20","MINERALOCORTICOID (ALDOSTERONE) RECEPTOR ANTAGONISTS","",""
"93352","C09DA04","IRBESARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"93357","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93358","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93361","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93401","N06BA02","DEXAMFETAMINE","28:20.04","AMPHETAMINES","",""
"93402","N06BA02","DEXAMFETAMINE","28:20.04","AMPHETAMINES","",""
"93405","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93406","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93408","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93409","N06AB03","FLUOXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"93410","N06AB03","FLUOXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"93411","N06AB03","FLUOXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"93412","N06AB03","FLUOXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"93413","N06AB04","CITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"93414","N06AB04","CITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"93415","N06AB04","CITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"93418","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93422","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93424","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93426","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93430","A10BJ05","DULAGLUTIDE","68:20.06","INCRETIN MIMETICS","",""
"93431","A10BJ05","DULAGLUTIDE","68:20.06","INCRETIN MIMETICS","",""
"93433","A10BJ01","EXENATIDE","68:20.06","INCRETIN MIMETICS","",""
"93434","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93435","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93436","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93442","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93444","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93445","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93446","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93447","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93449","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"93451","J05AF10","ENTECAVIR","08:18.32","NUCLEOSIDES AND NUCLEOTIDES","",""
"93454","G04BE03","SILDENAFIL","24:12.12","PHOSPHODIESTERASE TYPE 5 INHIBITORS","",""
"93459","D08AE05","CHLOROXYLENOL","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"93460","H01AX01","PEGVISOMANT","68:30.08","SOMATOTROPIN ANTAGONISTS","",""
"93461","H01AX01","PEGVISOMANT","68:30.08","SOMATOTROPIN ANTAGONISTS","",""
"93465","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"93469","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"93478","S01GA52","TETRYZOLINE, COMBINATIONS","52:32.00","VASOCONSTRICTORS","",""
"93479","D05AA","TARS","84:32.00","KERATOPLASTIC AGENTS","",""
"93480","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93486","G03CA03","ESTRADIOL","68:16.04","ESTROGENS","",""
"93487","G03CA03","ESTRADIOL","68:16.04","ESTROGENS","",""
"93488","G03CA03","ESTRADIOL","68:16.04","ESTROGENS","",""
"93491","A11CC05","COLECALCIFEROL","88:16.00","VITAMIN D","",""
"93493","A11CC05","COLECALCIFEROL","88:16.00","VITAMIN D","",""
"93496","N07CA01","BETAHISTINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"93497","N07CA01","BETAHISTINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"93498","N07CA01","BETAHISTINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"93505","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93509","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93510","B01AC06","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"93526","D08AE05","CHLOROXYLENOL","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"93527","C09BA05","RAMIPRIL AND DIURETICS","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"93527","C09BA05","RAMIPRIL AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"93528","C09BA05","RAMIPRIL AND DIURETICS","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"93528","C09BA05","RAMIPRIL AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"93529","C09BA05","RAMIPRIL AND DIURETICS","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"93529","C09BA05","RAMIPRIL AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"93530","C09BA05","RAMIPRIL AND DIURETICS","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"93530","C09BA05","RAMIPRIL AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"93531","C09BA05","RAMIPRIL AND DIURETICS","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"93531","C09BA05","RAMIPRIL AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"93532","J05AR18","EMTRICITABINE,TENOFOVIR ALAFENAMIDE, ELVITEGRAVIR AND COBICISTAT","08:18.08.12","HIV INTEGRASE INHIBITORS","",""
"93532","J05AR18","EMTRICITABINE,TENOFOVIR ALAFENAMIDE, ELVITEGRAVIR AND COBICISTAT","08:18.08.20","NUCLEOSIDE AND NUCLEOTIDE REVERSE TRANSCRIPTASE INHIBITORS","",""
"93536","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93537","N05AE04","ZIPRASIDONE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93538","N05AE04","ZIPRASIDONE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93539","N05AE04","ZIPRASIDONE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93540","N05AE04","ZIPRASIDONE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"93543","S01GA01","NAPHAZOLINE","52:32.00","VASOCONSTRICTORS","",""
"93545","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93546","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93551","D04AB01","LIDOCAINE","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"93552","L01XA03","OXALIPLATIN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"93561","D07AC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"93562","R03DX09","MEPOLIZUMAB","92:44.00","IMMUNOSUPPRESSIVE AGENTS","",""
"93568","R01AD09","MOMETASONE","52:08.08","CORTICOSTEROIDS","",""
"93578","A02BC01","OMEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"93579","A02BC01","OMEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"93580","A10BD15","METFORMIN AND DAPAGLIFLOZIN","68:20.04","BIGUANIDES","",""
"93580","A10BD15","METFORMIN AND DAPAGLIFLOZIN","68:20.18","Sodium-Glucose Cotransporter 2 (SGLT2) Inhibitors","",""
"93581","A10BD15","METFORMIN AND DAPAGLIFLOZIN","68:20.04","BIGUANIDES","",""
"93581","A10BD15","METFORMIN AND DAPAGLIFLOZIN","68:20.18","Sodium-Glucose Cotransporter 2 (SGLT2) Inhibitors","",""
"93592","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"93593","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"93597","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"93602","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93607","A06AD15","MACROGOL","56:12.00","CATHARTICS AND LAXATIVES","",""
"93612","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93613","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93614","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93615","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93617","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93618","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93619","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93620","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93621","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93623","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93625","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93627","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93629","A06AB02","BISACODYL","56:12.00","CATHARTICS AND LAXATIVES","",""
"93634","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93636","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"93642","L01XC19","BLINATUMOMAB","10:00.00","ANTINEOPLASTIC AGENTS","",""
"93643","L01XE29","LENVATINIB","10:00.00","ANTINEOPLASTIC AGENTS","",""
"93644","L01XE29","LENVATINIB","10:00.00","ANTINEOPLASTIC AGENTS","",""
"93645","L01XE29","LENVATINIB","10:00.00","ANTINEOPLASTIC AGENTS","",""
"93646","L01XE29","LENVATINIB","10:00.00","ANTINEOPLASTIC AGENTS","",""
"93647","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93648","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93649","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93651","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"93655","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93657","N02AX02","TRAMADOL","28:08.08","OPIATE AGONISTS","",""
"93658","N02AX02","TRAMADOL","28:08.08","OPIATE AGONISTS","",""
"93659","N02AX02","TRAMADOL","28:08.08","OPIATE AGONISTS","",""
"93663","C08DA01","VERAPAMIL","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"93667","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.","52:12.00","CONTACT LENS SOLUTIONS","",""
"93668","R06AE07","CETIRIZINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"93669","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.","52:13.00*","ARTIFICIAL TEARS","",""
"93671","G03BA03","TESTOSTERONE","68:08.00","ANDROGENS","",""
"93674","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93676","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93678","B01AB06","NADROPARIN","20:12.04.16","HEPARINS","",""
"93679","B01AB06","NADROPARIN","20:12.04.16","HEPARINS","",""
"93680","B01AB06","NADROPARIN","20:12.04.16","HEPARINS","",""
"93681","B01AB06","NADROPARIN","20:12.04.16","HEPARINS","",""
"93682","B01AB06","NADROPARIN","20:12.04.16","HEPARINS","",""
"93683","J05AR02","LAMIVUDINE AND ABACAVIR","08:18.08.20","NUCLEOSIDE AND NUCLEOTIDE REVERSE TRANSCRIPTASE INHIBITORS","",""
"93684","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93686","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"93688","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93689","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93692","N02AE01","BUPRENORPHINE","28:08.12","OPIATE PARTIAL AGONISTS","",""
"93697","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"93713","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"93722","J01MA14","MOXIFLOXACIN","08:12.18","QUINOLONES","",""
"93728","L01XX45","CARFILZOMIB","10:00.00","ANTINEOPLASTIC AGENTS","",""
